,RegionName,State_x,Date,Price,Housing Inventory,UnemploymentRate,cases,cases_rate,deaths,death_rate,fully_vaccinated,fully_vaccinated_rate,Population,Area,GDP,GDPpp
874,San Bernardino County,CA,2021-05,435941.0,2345.0,7.2,1606.0,0.0007242723227855,52.0,2.3450909579606364e-05,559078.0,0.252132454345138,2194710,20062,78146465,35.60673848
875,Santa Clara County,CA,2021-05,1407971.0,1182.0,4.7,1116.0,0.0005671927769321,16.0,8.131796085048423e-06,1273652.0,0.6473173967071303,1885508,1291,282946368,150.0637324
876,Alameda County,CA,2021-05,1064499.0,1004.0,5.9,1569.0,0.0009306679099298,24.0,1.4235838010399277e-05,813790.0,0.4827076089367845,1648556,738,119117078,72.25540291
877,Sacramento County,CA,2021-05,471612.0,987.0,6.7,2914.0,0.0018584479982142,36.0,2.295954973771905e-05,489244.0,0.3120228319966839,1588921,966,77961074,49.06541861
878,Contra Costa County,CA,2021-05,824303.0,751.0,6.2,1571.0,0.0013541947713083,14.0,1.2067935581359868e-05,434444.0,0.3744887289791648,1161413,720,71878033,61.88843504
879,Fresno County,CA,2021-05,323472.0,602.0,8.7,1116.0,0.0010811575360846,32.0,3.100093293432549e-05,190417.0,0.1844720202048579,1013581,5963,39921581,39.38667063
880,Kern County,CA,2021-05,276820.0,816.0,10.0,824.0,0.0008886482732291,12.0,1.2941479707220592e-05,152500.0,0.1644646379459282,917673,8142,46781960,50.97889989
881,Ventura County,CA,2021-05,717495.0,574.0,5.8,595.0,0.0006977450521667,12.0,1.4072169119328476e-05,295885.0,0.346978646656042,839784,1846,46470387,55.33611857
882,San Francisco County,CA,2021-05,1452729.0,946.0,5.1,492.0,0.0005513964226475,5.0,5.6036221813780426e-06,464846.0,0.5209642713049718,815201,47,155258114,190.4537826
883,San Mateo County,CA,2021-05,1508780.0,540.0,4.6,475.0,0.0006105390610037,8.0,1.0282763132695202e-05,385764.0,0.4958399796401296,737888,449,113829269,154.2636132
884,San Joaquin County,CA,2021-05,464054.0,434.0,8.3,1251.0,0.0015986301107284,27.0,3.450280814521848e-05,214710.0,0.2743739976614763,789410,1399,26787016,33.93295753
885,Stanislaus County,CA,2021-05,393562.0,319.0,8.0,1297.0,0.0023065855953107,20.0,3.556801226385062e-05,121083.0,0.2153340814471913,552999,1495,20632799,37.31073474
886,Sonoma County,CA,2021-05,732355.0,662.0,5.2,541.0,0.0010892588207816,1.0,2.0134174136445277e-06,175126.0,0.352601737981911,485887,1576,26325465,54.18022092
887,Tulare County,CA,2021-05,272720.0,322.0,10.2,462.0,0.0009537119418359,10.0,2.064311562415492e-05,69689.0,0.1438598084731731,477054,4824,16847054,35.31477359
888,Santa Barbara County,CA,2021-05,757856.0,424.0,5.4,258.0,0.0005653270460785,1.0,2.1911901010795998e-06,150216.0,0.3291518122237734,446475,2738,25885092,57.97657652
889,Monterey County,CA,2021-05,703776.0,289.0,7.2,239.0,0.0005326118930675,5.0,1.114250822317107e-05,156213.0,0.3481209274132445,437325,3322,25122789,57.44649631
890,Solano County,CA,2021-05,525225.0,243.0,7.1,759.0,0.0017084782388493,3.0,6.752878414424148e-06,123744.0,0.2785427288381671,451716,828,20899701,46.26734718
891,Placer County,CA,2021-05,605982.0,464.0,4.9,638.0,0.0015932713006388,6.0,1.4983742639236428e-05,117807.0,0.2941982948500876,412300,1407,19894372,48.2521756
892,San Luis Obispo County,CA,2021-05,719545.0,348.0,5.2,272.0,0.0009753928466409,1.0,3.5860031126507016e-06,76585.0,0.2746340483823542,283159,3304,15449070,54.55969967
893,Santa Cruz County,CA,2021-05,1039688.0,225.0,6.7,125.0,0.0004562060445476,1.0,3.649648356380863e-06,118491.0,0.4324504833959248,267792,446,12786326,47.74722919
894,Merced County,CA,2021-05,344458.0,198.0,9.8,411.0,0.0014299631201725,18.0,6.262612205135342e-05,44715.0,0.1555737248625704,286461,1929,9012107,31.46015339
895,Marin County,CA,2021-05,1374742.0,279.0,4.3,158.0,0.0006058282208588,3.0,1.1503067484662576e-05,95561.0,0.3664148773006132,260206,520,22815861,87.68383896
896,Butte County,CA,2021-05,371563.0,254.0,6.5,393.0,0.001804664575766,5.0,2.2960109106438477e-05,33946.0,0.1558807727454321,208309,1640,8434322,40.48947477
897,Yolo County,CA,2021-05,538361.0,119.0,5.5,242.0,0.0010822317228055,2.0,8.944063824839454e-06,74848.0,0.3347226445807915,216986,1012,13013233,59.97268487
898,El Dorado County,CA,2021-05,595615.0,348.0,5.5,284.0,0.0014707557820381,3.0,1.5536152627163412e-05,49316.0,0.2553936343203968,193221,1712,7238157,37.46050895
899,Shasta County,CA,2021-05,334784.0,305.0,6.3,493.0,0.0027708304060699,5.0,2.810172825628776e-05,20990.0,0.117971055219896,182139,3786,7437919,40.8364985
900,Imperial County,CA,2021-05,281953.0,59.0,16.1,343.0,0.0017897301838256,7.0,3.652510579235999e-05,68549.0,0.3576799252800689,179851,4175,8155429,45.34547487
901,Kings County,CA,2021-05,277751.0,107.0,9.1,153.0,0.000977985732914,2.0,1.278412722763417e-05,18950.0,0.1211296054818335,153443,1390,5924008,38.60722223
902,Madera County,CA,2021-05,332360.0,251.0,8.3,154.0,0.0009619649070204,3.0,1.8739576110788376e-05,30911.0,0.1930863457201927,159410,2138,6012170,37.71513707
903,Napa County,CA,2021-05,804728.0,238.0,5.6,118.0,0.0008449574657004,1.0,7.160656488986911e-06,48985.0,0.3507647581130235,136207,754,9870652,72.46802294
904,Humboldt County,CA,2021-05,374714.0,137.0,5.7,442.0,0.0032960968843681,5.0,3.7286163850318426e-05,41062.0,0.3062088920043549,136310,3573,4986467,36.58181351
905,Nevada County,CA,2021-05,602198.0,371.0,5.4,151.0,0.0015297335629622,1.0,1.0130685847431873e-05,23102.0,0.2340391044473707,103487,958,3940019,38.07259849
906,Sutter County,CA,2021-05,371449.0,75.0,8.6,159.0,0.0015035887542909,1.0,9.456533045854729e-06,19308.0,0.1825867400493631,99063,603,3095179,31.24455145
907,Mendocino County,CA,2021-05,470022.0,189.0,5.9,187.0,0.0021144517690159,1.0,1.1307228711315144e-05,16666.0,0.1884462737027785,91305,3509,3261212,35.71778106
908,Yuba County,CA,2021-05,336678.0,89.0,8.2,184.0,0.0023205952831378,3.0,3.783579265985622e-05,14275.0,0.1800353134064826,83421,630,2948046,35.33937498
909,Lake County,CA,2021-05,297582.0,203.0,6.9,71.0,0.0010944798137842,3.0,4.624562593454702e-05,12382.0,0.1908711134405197,68766,1258,1768943,25.7240933
910,Tehama County,CA,2021-05,276994.0,165.0,6.8,120.0,0.0018213553919708,1.0,1.5177961599757151e-05,7607.0,0.1154587538893525,65498,2951,1882273,28.73786986
911,Tuolumne County,CA,2021-05,332853.0,212.0,6.8,50.0,0.0009550915932837,3.0,5.730549559702775e-05,9016.0,0.1722221161009343,55810,2236,2455844,44.00365526
912,San Benito County,CA,2021-05,733835.0,39.0,7.1,44.0,0.0006872637530848,0.0,0.0,23808.0,0.371872168941926,66677,1389,2075377,31.1258305
913,Calaveras County,CA,2021-05,401097.0,182.0,5.3,77.0,0.0017385806859491,3.0,6.7736909842173e-05,7789.0,0.1758675969202284,46221,1020,1292735,27.96856407
914,Siskiyou County,CA,2021-05,243788.0,105.0,7.0,170.0,0.0038675038675038,13.0,0.0002957502957502,5863.0,0.1333833833833836,44118,6287,1546848,35.06160751
915,Amador County,CA,2021-05,361426.0,89.0,6.3,42.0,0.0010900314032856,0.0,0.0,6705.0,0.1740157275959615,41259,606,1570431,38.06274995
916,Lassen County,CA,2021-05,200571.0,128.0,5.3,47.0,0.0015632795609512,0.0,0.0,1970.0,0.0655246964909361,33159,4558,1071059,32.30070267
917,Del Norte County,CA,2021-05,294125.0,70.0,7.4,87.0,0.0031569780100152,0.0,0.0,4450.0,0.1614776108571014,28100,1008,688089,24.48715302
918,Glenn County,CA,2021-05,289546.0,25.0,6.3,45.0,0.0015333242469674,2.0,6.814774430966335e-05,4757.0,0.1620894098405342,28805,1315,982720,34.11629925
919,Colusa County,CA,2021-05,284910.0,14.0,11.2,26.0,0.0011507989200194,0.0,0.0,5347.0,0.2366662240516969,21917,1151,1199687,54.73773783
920,Plumas County,CA,2021-05,313510.0,133.0,7.5,20.0,0.0010527978101805,0.0,0.0,2930.0,0.1542348791914509,19915,2554,1006000,50.51468742
921,Inyo County,CA,2021-05,406551.0,29.0,5.5,5.0,0.0002709586517097,0.0,0.0,4330.0,0.2346501923806426,18970,10192,1224445,64.54638904
922,Mariposa County,CA,2021-05,335005.0,62.0,7.0,13.0,0.0007305422871593,0.0,0.0,2734.0,0.153638662545659,17147,1451,664863,38.77430454
923,Mono County,CA,2021-05,531347.0,79.0,7.2,14.0,0.0010027934961678,0.0,0.0,2033.0,0.145619941264952,13247,3044,1027563,77.56948743
924,Trinity County,CA,2021-05,312293.0,93.0,5.6,1.0,7.48839299086416e-05,0.0,0.0,2576.0,0.192901003444661,16060,3179,371527,23.13368618
925,Modoc County,CA,2021-05,148921.0,34.0,5.8,13.0,0.0013720316622691,0.0,0.0,742.0,0.078311345646438,8661,3944,357793,41.31081861
926,Sierra County,CA,2021-05,280243.0,18.0,4.7,1.0,0.0003210272873194,0.0,0.0,227.0,0.0728731942215087,3283,953,82019,24.98294243
927,Alpine County,CA,2021-05,452950.0,22.0,9.0,0.0,0.0,0.0,0.0,120.0,0.1074306177260519,1235,739,99643,80.68259109
928,Los Angeles County,CA,2021-06,766377.0,7954.0,10.0,7695.0,0.0007501786244034,83.0,8.09159529895861e-06,1762789.0,0.1718527130777825,9829544,4060,662418536,67.39056624
929,San Diego County,CA,2021-06,766854.0,2829.0,7.0,2562.0,0.0007601431039117,18.0,5.340583868232368e-06,762788.0,0.2263185159822907,3286069,4204,203932550,62.05972851
930,Orange County,CA,2021-06,889158.0,2291.0,6.5,1563.0,0.0004841229058896,18.0,5.5753117760806114e-06,548717.0,0.1699593528797569,3167809,948,220075102,69.4723394
931,Riverside County,CA,2021-06,497723.0,2407.0,7.9,1794.0,0.0007268616714171,10.0,4.051625816149376e-06,350023.0,0.1418162223046052,2458395,7208,75327830,30.64106053
932,San Bernardino County,CA,2021-06,446144.0,2634.0,8.1,1725.0,0.0007779388274004,34.0,1.5333287032819544e-05,316740.0,0.1428430980816253,2194710,20062,78146465,35.60673848
933,Santa Clara County,CA,2021-06,1456559.0,1260.0,5.2,958.0,0.0004868912905922,10.0,5.082372553155264e-06,431295.0,0.2192001870313099,1885508,1291,282946368,150.0637324
934,Alameda County,CA,2021-06,1095397.0,1130.0,6.6,1562.0,0.0009265157905101,15.0,8.89739875649955e-06,325592.0,0.1931281237284133,1648556,738,119117078,72.25540291
935,Sacramento County,CA,2021-06,483603.0,1144.0,7.5,2384.0,0.0015204324048533,27.0,1.721966230328928e-05,274479.0,0.175053173679427,1588921,966,77961074,49.06541861
936,Contra Costa County,CA,2021-06,850981.0,849.0,7.0,1541.0,0.0013283349093482,4.0,3.447981594674248e-06,213246.0,0.183817070784476,1161413,720,71878033,61.88843504
937,Fresno County,CA,2021-06,331105.0,725.0,9.5,715.0,0.0006926770952513,14.0,1.3562908158767402e-05,127687.0,0.123700503862038,1013581,5963,39921581,39.38667063
938,Kern County,CA,2021-06,282934.0,917.0,10.9,613.0,0.0006610939217105,14.0,1.5098392991757357e-05,103427.0,0.111541535139892,917673,8142,46781960,50.97889989
939,Ventura County,CA,2021-06,738897.0,660.0,6.5,543.0,0.0006367656526496,3.0,3.518042279832119e-06,146014.0,0.171227808482469,839784,1846,46470387,55.33611857
940,San Francisco County,CA,2021-06,1469954.0,1020.0,5.5,496.0,0.0005558793203927,5.0,5.6036221813780426e-06,143828.0,0.1611915542206482,815201,47,155258114,190.4537826
941,San Mateo County,CA,2021-06,1556884.0,568.0,5.0,494.0,0.0006349606234439,1.0,1.2853453915869005e-06,154370.0,0.1984187680992697,737888,449,113829269,154.2636132
942,San Joaquin County,CA,2021-06,477725.0,554.0,9.2,986.0,0.001259991438192,17.0,2.1723990313656084e-05,117482.0,0.1501281076487613,789410,1399,26787016,33.93295753
943,Stanislaus County,CA,2021-06,402987.0,378.0,8.9,838.0,0.0014902997138553,12.0,2.1340807358310376e-05,71629.0,0.1273850575223676,552999,1495,20632799,37.31073474
944,Sonoma County,CA,2021-06,743270.0,749.0,5.8,944.0,0.0019006660384804,4.0,8.05366965457811e-06,79930.0,0.1609324538726071,485887,1576,26325465,54.18022092
945,Tulare County,CA,2021-06,278638.0,352.0,11.1,229.0,0.0004727273477931,5.0,1.032155781207746e-05,45030.0,0.0929559496555695,477054,4824,16847054,35.31477359
946,Santa Barbara County,CA,2021-06,778872.0,484.0,5.9,206.0,0.0004513851608223,7.0,1.5338330707557196e-05,65970.0,0.1445528109682213,446475,2738,25885092,57.97657652
947,Monterey County,CA,2021-06,720493.0,303.0,7.4,167.0,0.0003721597746539,2.0,4.457003289268428e-06,73106.0,0.1629168412326289,437325,3322,25122789,57.44649631
948,Solano County,CA,2021-06,535815.0,296.0,7.8,655.0,0.0014743784538159,1.0,2.250959471474716e-06,71555.0,0.161067404981373,451716,828,20899701,46.26734718
949,Placer County,CA,2021-06,622643.0,534.0,5.5,600.0,0.0014983742639236,2.0,4.9945808797454764e-06,62892.0,0.1570595903444761,412300,1407,19894372,48.2521756
950,San Luis Obispo County,CA,2021-06,734222.0,352.0,5.9,136.0,0.0004876964233204,1.0,3.5860031126507016e-06,34850.0,0.124972208475877,283159,3304,15449070,54.55969967
951,Santa Cruz County,CA,2021-06,1075879.0,229.0,6.9,115.0,0.0004197095609837,1.0,3.649648356380863e-06,49508.0,0.1806867908277038,267792,446,12786326,47.74722919
952,Merced County,CA,2021-06,350964.0,230.0,10.8,225.0,0.0007828265256419,6.0,2.0875374017117806e-05,31394.0,0.1092269153155659,286461,1929,9012107,31.46015339
953,Marin County,CA,2021-06,1405228.0,300.0,4.8,136.0,0.000521472392638,3.0,1.1503067484662576e-05,48473.0,0.1858627300613498,260206,520,22815861,87.68383896
954,Butte County,CA,2021-06,376676.0,271.0,7.3,237.0,0.0010883091716451,2.0,9.184043642575389e-06,22926.0,0.1052766922748416,208309,1640,8434322,40.48947477
955,Yolo County,CA,2021-06,547183.0,138.0,6.1,184.0,0.0008228538718852,3.0,1.341609573725918e-05,36651.0,0.1639044416220954,216986,1012,13013233,59.97268487
956,El Dorado County,CA,2021-06,613040.0,456.0,6.1,202.0,0.0010461009435623,3.0,1.5536152627163412e-05,27778.0,0.1438544158924484,193221,1712,7238157,37.46050895
957,Shasta County,CA,2021-06,342128.0,351.0,7.0,270.0,0.0015174933258395,3.0,1.6861036953772656e-05,17184.0,0.0965800196712098,182139,3786,7437919,40.8364985
958,Imperial County,CA,2021-06,288495.0,55.0,17.8,176.0,0.000918345517065,2.0,1.0435744512102856e-05,47430.0,0.247483681104519,179851,4175,8155429,45.34547487
959,Kings County,CA,2021-06,282180.0,105.0,10.3,131.0,0.00083736033341,0.0,0.0,13764.0,0.0879803635805782,153443,1390,5924008,38.60722223
960,Madera County,CA,2021-06,339054.0,271.0,9.2,186.0,0.0011618537188688,1.0,6.246525370262792e-06,16342.0,0.1020807176008342,159410,2138,6012170,37.71513707
961,Napa County,CA,2021-06,826233.0,278.0,6.1,141.0,0.0010096525649471,2.0,1.432131297797382e-05,22222.0,0.1591241084982669,136207,754,9870652,72.46802294
962,Humboldt County,CA,2021-06,382920.0,152.0,6.5,242.0,0.0018046503303554,6.0,4.4743396620382114e-05,20464.0,0.1526048114065833,136310,3573,4986467,36.58181351
963,Nevada County,CA,2021-06,615083.0,364.0,6.0,149.0,0.0015094721912673,1.0,1.0130685847431873e-05,13613.0,0.1379090264410898,103487,958,3940019,38.07259849
964,Sutter County,CA,2021-06,381690.0,90.0,9.1,168.0,0.0015886975517035,1.0,9.456533045854729e-06,13694.0,0.1294977635299346,99063,603,3095179,31.24455145
965,Mendocino County,CA,2021-06,469475.0,191.0,6.4,174.0,0.0019674577957688,1.0,1.1307228711315144e-05,12602.0,0.1424936962199938,91305,3509,3261212,35.71778106
966,Yuba County,CA,2021-06,343780.0,96.0,8.9,155.0,0.0019548492874259,1.0,1.261193088661874e-05,9903.0,0.1248959515701855,83421,630,2948046,35.33937498
967,Lake County,CA,2021-06,303448.0,246.0,7.5,107.0,0.0016494273249988,0.0,0.0,7018.0,0.1081839342695504,68766,1258,1768943,25.7240933
968,Tehama County,CA,2021-06,286753.0,145.0,7.6,54.0,0.0008196099263868,0.0,0.0,5889.0,0.0893830158609697,65498,2951,1882273,28.73786986
969,Tuolumne County,CA,2021-06,343995.0,237.0,7.5,55.0,0.0010506007526121,3.0,5.730549559702775e-05,3824.0,0.0730454050543448,55810,2236,2455844,44.00365526
970,San Benito County,CA,2021-06,754481.0,58.0,7.6,63.0,0.0009840367373715,0.0,0.0,11426.0,0.1784699009715412,66677,1389,2075377,31.1258305
971,Calaveras County,CA,2021-06,413351.0,217.0,5.8,38.0,0.0008580008580008,2.0,4.5157939894782e-05,4362.0,0.0984894669105193,46221,1020,1292735,27.96856407
972,Siskiyou County,CA,2021-06,247537.0,124.0,7.8,32.0,0.0007280007280007,5.0,0.0001137501137501,4466.0,0.1016016016016018,44118,6287,1546848,35.06160751
973,Amador County,CA,2021-06,365184.0,105.0,7.0,79.0,0.002050297163323,1.0,2.595312864965872e-05,3200.0,0.0830500116789078,41259,606,1570431,38.06274995
974,Lassen County,CA,2021-06,203683.0,116.0,5.7,77.0,0.0025611175785797,1.0,3.326126725428239e-05,1211.0,0.0402793946449359,33159,4558,1071059,32.30070267
975,Del Norte County,CA,2021-06,298427.0,84.0,7.9,50.0,0.0018143551781696,1.0,3.628710356339357e-05,2721.0,0.0987372087959941,28100,1008,688089,24.48715302
976,Glenn County,CA,2021-06,294011.0,28.0,7.1,18.0,0.0006133296987869,0.0,0.0,2967.0,0.1010971786833854,28805,1315,982720,34.11629925
977,Colusa County,CA,2021-06,289276.0,13.0,11.9,19.0,0.0008409684415526,0.0,0.0,2925.0,0.1294648785021907,21917,1151,1199687,54.73773783
978,Plumas County,CA,2021-06,318143.0,150.0,7.7,14.0,0.0007369584671263,0.0,0.0,1802.0,0.0948570826972677,19915,2554,1006000,50.51468742
979,Inyo County,CA,2021-06,412439.0,27.0,6.0,12.0,0.0006503007641033,1.0,5.419173034194982e-05,1874.0,0.1015553026608138,18970,10192,1224445,64.54638904
980,Mariposa County,CA,2021-06,339959.0,73.0,7.1,6.0,0.0003371733633042,0.0,0.0,1283.0,0.0720989041865693,17147,1451,664863,38.77430454
981,Mono County,CA,2021-06,539349.0,89.0,7.6,3.0,0.0002148843206074,0.0,0.0,1572.0,0.1125993839982808,13247,3044,1027563,77.56948743
982,Trinity County,CA,2021-06,316905.0,107.0,5.7,11.0,0.000823723228995,1.0,7.48839299086416e-05,1283.0,0.0960760820727871,16060,3179,371527,23.13368618
983,Modoc County,CA,2021-06,151076.0,35.0,6.0,38.0,0.0040105540897097,1.0,0.0001055408970976,514.0,0.0542480211081794,8661,3944,357793,41.31081861
984,Sierra County,CA,2021-06,285102.0,20.0,5.0,6.0,0.0019261637239165,0.0,0.0,193.0,0.0619582664526484,3283,953,82019,24.98294243
985,Alpine County,CA,2021-06,460228.0,33.0,8.9,1.0,0.000895255147717,0.0,0.0,34.0,0.0304386750223813,1235,739,99643,80.68259109
986,Los Angeles County,CA,2021-07,786335.0,8490.0,9.6,57548.0,0.0056103027260779,204.0,1.988777639744044e-05,854645.0,0.0833185718587768,9829544,4060,662418536,67.39056624
987,San Diego County,CA,2021-07,790916.0,3134.0,6.9,17890.0,0.0053079469668153,25.0,7.417477594767178e-06,293909.0,0.0872025368960169,3286069,4204,203932550,62.05972851
988,Orange County,CA,2021-07,912526.0,2516.0,6.3,11903.0,0.0036868297817048,31.0,9.601925836583272e-06,256902.0,0.0795727081054811,3167809,948,220075102,69.4723394
989,Riverside County,CA,2021-07,514899.0,3118.0,7.9,11652.0,0.0047209544009772,33.0,1.3370365193292945e-05,192346.0,0.0779314019233066,2458395,7208,75327830,30.64106053
990,San Bernardino County,CA,2021-07,458026.0,3075.0,7.9,10238.0,0.0046171233130001,57.0,2.570580473149159e-05,174126.0,0.0785271746434334,2194710,20062,78146465,35.60673848
991,Santa Clara County,CA,2021-07,1494823.0,1319.0,4.9,5330.0,0.0027089045708317,8.0,4.065898042524212e-06,148174.0,0.0753075470691227,1885508,1291,282946368,150.0637324
992,Alameda County,CA,2021-07,1129370.0,1201.0,6.5,8345.0,0.0049499195081992,23.0,1.3642678093299307e-05,124853.0,0.0740577951296826,1648556,738,119117078,72.25540291
993,Sacramento County,CA,2021-07,496927.0,1388.0,7.3,9750.0,0.0062182113872989,61.0,3.890368150002392e-05,123501.0,0.0787646486710566,1588921,966,77961074,49.06541861
994,Contra Costa County,CA,2021-07,883669.0,1043.0,6.8,7203.0,0.0062089528566096,26.0,2.2411880365382614e-05,82869.0,0.071432696692265,1161413,720,71878033,61.88843504
995,Fresno County,CA,2021-07,340438.0,804.0,9.3,3438.0,0.0033306627321315,20.0,1.937558308395343e-05,72114.0,0.0698625399258109,1013581,5963,39921581,39.38667063
996,Kern County,CA,2021-07,289466.0,1064.0,10.7,2608.0,0.0028126149230359,22.0,2.372604612990442e-05,59228.0,0.0638748300082716,917673,8142,46781960,50.97889989
997,Ventura County,CA,2021-07,760962.0,741.0,6.4,3094.0,0.0036282742712668,8.0,9.381446079552317e-06,63591.0,0.0745719422056014,839784,1846,46470387,55.33611857
998,San Francisco County,CA,2021-07,1498409.0,940.0,5.2,5110.0,0.0057269018693683,12.0,1.3448693235307304e-05,51259.0,0.0574472138790513,815201,47,155258114,190.4537826
999,San Mateo County,CA,2021-07,1589481.0,592.0,4.8,2723.0,0.0034999955012911,4.0,5.141381566347601e-06,48818.0,0.0627479913264893,737888,449,113829269,154.2636132
